Temperature,Rainfall,Humidity,WindSpeed,TopographyScore,PopulationDensity,FloodRiskScore,DroughtRiskScore
23.69708911051054,155.79380779269096,89.26036629555469,9.913226880701767,4,162,0.33343756421410103,0.5577048450401535
39.39169255529117,59.266771703543476,80.49565601530452,17.406580691081885,8,422,0.40285196855949273,0.6624121360679337
35.502656467222295,241.55231920811303,63.01033090783076,15.517228773173038,1,348,0.35972479912012556,0.6607973381067268
38.78997883128378,55.73308640961234,85.18836306995533,1.679790027783179,6,1746,0.5529256515662359,0.7279908386944621
37.89654700855297,25.489886966839926,60.4923836559175,17.806183955491285,2,1092,0.27698876329648886,0.8874824617747858
31.957999576221702,130.8738079071472,66.24670421217337,9.435343022996472,6,825,0.4829153421190524,0.5875679876827951
38.437484700462335,197.49223185181856,63.85648836978416,14.877242897719968,1,720,0.37276914650202064,0.7342098926684989
21.76985004103839,131.31504748006242,62.38119363327625,2.8007846252870428,2,60,0.22257227497784715,0.6355098086974728
23.919657248382904,83.02623958539257,78.75953846469528,13.414390514140962,9,57,0.40175137731710286,0.47374576641942134
20.90454577821076,167.45135516713222,66.33844536347459,4.726520352189159,6,1226,0.5903903946301469,0.4548141535216095
26.506606615265287,104.10070062365998,55.8358561012608,8.767617942818632,8,1698,0.6653341118040667,0.5052209433231442
27.77354579378964,279.8603070379899,52.907908382923914,0.3372574016420882,7,1733,0.8331225633755444,0.3538236515727027
25.426980635477918,276.79354188107163,41.88736584837167,3.0322127586095204,9,1623,0.8780483798678573,0.2710097920944586
36.57475018303859,150.71154599162864,69.1597580941523,1.8416098624723953,9,1208,0.6687906066573652,0.5039989782012898
27.135066533871786,98.36519820547755,51.49807077005171,4.7948834587651685,4,1446,0.4836279980060862,0.650164223109512
25.618690193747614,221.1397241869917,47.406696100819154,2.0003618004864454,7,510,0.5640441379855464,0.40111161362901715
30.853921663164968,11.013883044919993,72.69149819138389,13.838200532391237,5,1308,0.3969043144943556,0.7448783660320192
22.818484499495252,142.43070181309537,74.06046289107744,0.5807980441843874,7,304,0.4422563353478837,0.4652310354812433
36.043939615080795,100.89701828110006,77.6077446128833,12.354810012499959,4,635,0.35127446475677787,0.7215916987022287
21.491012873595416,276.1607655307664,65.17884481692957,2.814156616511485,10,1401,0.8736786283675183,0.2055798122457769
39.73773873201034,3.600908181804763,84.70273026019433,18.903229143557937,1,411,0.10583434242422751,0.960480147009192
35.44489538593315,165.84446271550473,86.81713766991139,18.661881462197087,4,1447,0.5587716252394497,0.6444358363099932
23.974313630683447,222.1990743199878,80.36854698962446,4.510062050419252,10,1052,0.7555545270222087,0.2862314199001534
20.110442342472048,145.50539625721237,71.77967410040935,12.28842596446059,3,837,0.4011726625080138,0.5725810236792533
36.30922856909668,25.620909048816497,55.18604767955944,0.5601063894491687,9,258,0.37146767672090725,0.6407758946882317
34.13714687695234,291.7384170083707,89.14724608101106,18.63577086102348,5,316,0.5434871300093007,0.46032242729863543
34.58014336081975,155.40312941282937,53.70680835959692,10.459746163834193,4,705,0.423503477125366,0.6488310508814652
35.42540693371892,184.2558732957034,50.13284609952155,0.8644630283555799,8,1046,0.6457287481063371,0.4904829763413205
21.480893034681806,70.9829348122522,62.10770568932914,6.849999860162748,5,603,0.3460365942358357,0.6001375143865126
27.169314570885454,145.04942553204114,42.84202853561942,1.536989237224684,3,785,0.39199936170226796,0.6319115930551108
22.317381190502594,128.74484758749657,88.92472323358953,7.8588887874671975,2,1931,0.531549830652774,0.6429283459347477
37.26206851751187,22.46875260059512,69.42167782082124,13.398526843226461,8,1579,0.5547986140006612,0.6855519569786045
32.46596253655116,31.848106064240167,67.84760458320876,9.397798160828792,2,1637,0.3748867845158224,0.8351629032887707
26.617960497052984,251.24175588563236,72.78981399498599,7.67444349438909,8,470,0.6241575065395915,0.34265883093585003
21.27116700572047,71.94598566197708,64.85118238886034,2.383140910809296,5,357,0.30610665073553006,0.5973197409788072
26.219646434313244,58.48748144958916,41.60317585472708,4.898780913873127,8,186,0.3626527571662102,0.5535109631197336
26.503666440534943,151.4734353750418,70.61556444201983,2.0028657547670226,5,1492,0.5836371504167132,0.5525600699210781
34.59212356676128,230.62413940875388,75.80869384782153,16.149974633133215,1,244,0.3302490437875043,0.6653519859355064
32.75114942710427,18.583955573696375,60.83745303120266,2.704796559694451,2,1168,0.2819821728596626,0.8522774056995397
37.744254851526534,173.04237589147675,77.86477860355964,11.90746733097787,6,1563,0.6527693065460852,0.5889328172166358
29.444298503238986,35.763132852172006,51.35006496692103,6.854808271776918,3,1976,0.46907014761352445,0.7722990065801337
22.391884918766035,10.938315247685537,51.063829553309205,4.51956769310367,8,1331,0.5006536836085395,0.5744453573811774
34.2648957444599,15.823185648665216,48.0708493843787,12.789368789842076,5,1098,0.3672479840540725,0.7679594804830933
35.21570097233795,250.2492324625324,58.59973798945809,9.140046187538813,3,1305,0.5955547027361471,0.5820761387000024
31.225543951389923,35.39174508841847,82.35060176945419,8.002909345691183,10,1405,0.6068241612093539,0.5542220383855622
35.41934359909122,13.545409323687585,81.39560310745321,11.85704009784443,7,655,0.3575504548040973,0.7134440751883294
29.875911927287817,131.3699661428737,59.14121039817519,9.825352569800014,8,1063,0.5897999623809708,0.502999303679761
30.45465658763988,253.19804158260743,69.45593679901182,6.0696841710312155,4,911,0.5664978239806749,0.505790980916324
28.550820367170992,78.72251294679057,76.04081582374579,11.181225755305032,9,270,0.43246945882976734,0.5171207108966577
20.508382534881903,126.51378525777491,52.060338731401146,13.389971531013892,6,346,0.39823753917530547,0.4969989819487104
22.157828539866088,11.976759769125367,48.40705429473735,0.5338631717370856,1,1276,0.25930751085458376,0.8046743936443003
20.628583713734685,134.72355424046276,88.60479966061556,9.317434578153508,5,1060,0.49302617137829197,0.5222120262361637
32.72820822527561,173.2839241911401,70.87786566048092,1.1536656916708754,5,392,0.42453769354571125,0.5801973749982522
26.287119621526536,171.27211612564344,89.0707860916832,3.7281082813622213,7,642,0.5306356845840482,0.4620903122620062
30.171413823294056,99.72800765230954,56.88779935661145,11.210174681559462,7,1278,0.5571422307247883,0.5739528844693287
38.15132947852186,94.65995419894065,75.15158499870657,17.323778305311613,6,941,0.46201106022104516,0.6794166854333037
24.9858445829775,31.987085680979366,51.13018182706189,17.656113583769695,8,126,0.32320787297886594,0.5726741652126132
28.207658460712594,110.03949619388051,53.060008563695646,1.3988802027726255,2,1623,0.45943277354875606,0.7127977136238489
35.11102277086097,29.848400661889396,65.5951060634812,8.382101725734133,7,756,0.39249822295765485,0.6927603001328532
24.57596330983245,229.97878341361547,55.98090627540356,11.660129660091025,10,1115,0.7746986482373505,0.2826010460112532
21.53959819657586,289.88228932445577,48.38107819202922,2.941398091006868,7,1528,0.8100914325827286,0.29073855238873686
25.79502905827536,291.02233700001204,53.1440350994663,15.308644334895433,4,1255,0.6658581522222357,0.4249337565967258
23.22442574508009,259.52132981261815,41.78741972329323,14.884705168744777,10,806,0.7560236997917981,0.2385131814172028
38.59395304685146,180.23764480188572,75.22118107387433,18.066820274135893,2,1268,0.4782640497798731,0.7213522256105559
36.16240759128834,210.25970917316397,64.60583285429308,0.16972024166886035,4,639,0.4734552324146266,0.6010648308461096
32.66807513020847,85.56174080412421,44.71215332022628,4.333684879780053,4,1905,0.5459019342268047,0.710498691858266
37.429211803754356,189.2311260517862,48.58469965642456,16.543734284906435,6,437,0.4830901400575402,0.5683199583070794
36.07344153798229,136.69486483196323,45.126726905632204,13.411601016538707,7,976,0.5478831831466259,0.5820621630032266
23.731401177720716,144.60520193307974,70.62964041379382,17.887797073969814,3,686,0.37500577992564416,0.6037558965553618
37.85117996979956,227.33296811254738,44.71051818062469,1.1435930906053304,10,190,0.6175921867917193,0.39616764628994366
30.786844838313016,84.57550667917549,77.7141166517608,11.939279314328857,1,1100,0.31063945186575054,0.7959175884535247
36.14880310328125,95.41188350835597,41.02554596601956,11.380931497873483,3,1388,0.4373465372315066,0.7618934886291705
37.92182599846986,277.392537338591,52.4687893997946,0.7134883272106474,9,1394,0.8405472637095456,0.37446795294436996
26.360069499437277,16.867288455291675,84.53333379459536,10.27044153824967,1,497,0.13490809828365743,0.8342591475449866
22.201038490553536,145.6902895240021,75.9265659061123,12.190406226198485,8,1866,0.7395447661377802,0.42313055461683263
24.558703250838832,273.8402401223585,43.64841664628439,3.8258634840421446,2,342,0.42793360013595394,0.5003889269543698
28.542155772525128,183.1089023454471,81.05630522425898,5.466591662493259,6,1827,0.7079543359393856,0.5010636288316571
36.36029531844986,163.92212226363964,64.65175607701025,12.80694692595474,3,1309,0.5003023580707108,0.6875334362497046
37.21461166512687,74.92325376880656,82.33915135844146,9.366018951999166,7,764,0.4439147264097851,0.6602070374662722
20.139042610623815,102.98264671933448,70.03698872251967,17.160273151366535,2,506,0.2654251630214827,0.653400192067049
30.214946051551316,255.61452474140788,74.09165160164294,6.847635320183767,4,941,0.574182805268231,0.5011084118280299
28.348220062975578,167.76543953053744,89.67507801978542,5.333193167764023,10,888,0.6677393772561527,0.3831624566019771
24.442156209414605,154.42265812703397,51.61677729620091,19.697318806896856,9,703,0.5887473979189266,0.39877057049286174
22.397307346673657,29.873914062008676,71.19727873806941,18.22271540260167,6,1679,0.5130265711800096,0.6201176567089376
26.75230342807256,4.808446936536937,63.01606950286992,0.5798548999795972,4,713,0.25750938548504104,0.7509264764155636
38.858194078250385,289.10555660611476,41.972597646134574,15.414572306131317,2,814,0.5235617295623497,0.6025898877564034
26.464058640415104,113.09585018605249,40.723532075143254,2.206695476504059,10,1140,0.6489953890956138,0.42820509957451197
30.37581243486732,180.9639186298513,45.96142889089293,0.549703896587419,9,225,0.5385710206998348,0.4187274162573929
34.060379177903556,23.914521956185496,72.45458702692741,5.473910319326977,4,559,0.2530716910624284,0.7905981354201014
27.27259204758588,204.93428571691396,68.35815439566962,5.386917581222086,9,1688,0.8090380952410156,0.3662335051555335
39.435641654419214,279.7700126117883,67.67147805818638,16.386375246939295,2,1164,0.5715222362353204,0.6177747775515064
39.24894589884222,172.6995758992259,41.59283812641301,14.213344918856702,7,754,0.5508884176658065,0.5685194648245453
25.035645916507285,37.83459671262317,63.465149818000356,19.632188546640286,5,1239,0.4152051074584702,0.6665919418457572
29.94497011784771,174.51645824204303,86.23114089212643,14.230258006236369,8,651,0.5690738424911589,0.45563424182423873
26.017566196335395,229.90416393139571,59.87959346553233,8.365111065120958,8,887,0.6699490710348842,0.36136398060124414
25.696809887549353,121.9249609722056,71.24612348942281,13.978553218904338,4,1900,0.5854721788580063,0.6120012368715718
20.737738947090655,263.95132438244036,78.99093378115717,19.989181343728042,4,1051,0.6017792493138227,0.41286857524526616
32.19128667959794,194.60488600720933,79.19626395709437,14.202837651250562,8,1853,0.7917276511191215,0.45203307121086134
30.05358046457723,269.77467548676077,65.96400411976357,15.233627119606366,3,1511,0.6515829727630674,0.5173635311084094
21.029575024999787,187.05159337420116,82.89759727011682,18.767300303805186,7,100,0.4578351037491124,0.4007446881258858
25.57292928473223,39.386391601447265,59.56890466818734,2.273025226233667,8,1751,0.6022626573349413,0.5693450867044939
38.165317719333075,92.90751333155673,84.43466073923992,14.095685868954536,8,735,0.49239723703506305,0.6148137439593793
24.79123781333945,60.53848447573708,52.011358319777266,17.01611915934898,10,1812,0.7025983160841524,0.4726619990270098
22.897897441824462,272.64794931505867,54.01082034952855,19.08757200441786,4,315,0.4887754992389541,0.42120697944291646
29.78905520555126,228.1200201862448,42.65603120995006,4.219385794233988,9,1594,0.8191333557624944,0.36144210428376633
39.71300908221201,202.9195106730018,79.77909182711414,10.078580154484884,10,1160,0.7521327896366686,0.43880895271509807
24.84110543023001,90.2898958894865,60.852761811635276,13.611096952889636,4,655,0.3428221065438739,0.6400204387080428
33.44271094811757,55.21343161506406,51.45583069556995,4.949354590026749,8,1125,0.5155149240167378,0.6173410005509087
35.232392306574354,226.93532639667353,51.58951388082898,12.00945726500548,6,1252,0.6608170293296373,0.508119573225149
24.752750879847994,142.2473837637239,85.06999706146166,5.151575649959987,5,1351,0.5498859819596932,0.5482202753723734
34.56432697223719,67.73686564518874,81.69583002305185,6.669140410632945,4,1312,0.4272631840502097,0.7461062073851003
27.355662654385064,184.98659344958253,67.67654426785916,8.830373930217302,5,634,0.47787399272175834,0.5224231960647838
32.64611661187159,12.100155641535594,70.80554002078605,10.58380197493134,1,388,0.11144461737948401,0.891939687719446
32.670594215217896,97.85107623847605,63.71627852751455,8.987317432503012,7,1145,0.5328900847094179,0.5968648670840646
30.71549368149517,140.5670983773404,59.583327143940444,9.863910395758584,8,423,0.4933523315303782,0.49977678248208157
21.805795401088165,44.38750023282175,85.77384406091657,5.971775125765852,9,629,0.45415277803646864,0.4990621836392661
36.70604991178476,295.39634327725184,46.2806351760151,3.179301880452612,3,566,0.5225514925302798,0.5443322567345932
26.415601299434716,62.72920937688428,60.9223394858114,0.9469995465367886,9,1924,0.6903657881965382,0.5170975559654178
23.730370207997083,39.10593901297966,57.228095399393766,3.919574449833354,10,1311,0.5952843766810885,0.4876353750522205
20.81550283109528,61.060462166068916,64.90753601255742,11.63887283011566,5,1539,0.49101162462896547,0.6056175656301618
31.817858863764837,230.7183399479173,62.88159372725875,15.722308956062648,10,170,0.6180203777199081,0.3421284461447989
33.55128723684565,127.65169778155284,65.94447658255407,3.3849519488578905,6,1486,0.5895018864239475,0.6044255072164328
20.331756578557123,169.6247819257614,46.9959488613497,2.1711071554529693,1,1796,0.5211386465841793,0.6142926582371301
30.24186116598562,6.302747095908224,65.65707507566385,14.985807210985005,9,1847,0.6148363856621203,0.6116791240544265
24.529915503958758,10.329392571994367,52.12094069436054,6.103166610745793,9,886,0.4591437695244382,0.5596055263418848
32.903455808188994,133.74766494810484,49.21656744940957,19.02998878454705,6,619,0.451775183275672,0.5922536151259029
23.487328580099827,244.99657296048707,43.24171093930956,14.28635941220746,8,92,0.5542184144005412,0.32350932376695735
33.81875476204932,265.57166361226956,78.13262793780704,6.535120944860617,4,1577,0.6912462929025217,0.5200766634478893
27.734706926010748,26.011970278692065,61.372096042828,5.7908549558740985,5,1270,0.40723552253188006,0.7022203685182095
38.73459977473469,161.50893063030682,71.33218416558792,10.473967725426181,5,121,0.3662877007003409,0.6433339640891148
22.750418882919867,273.96890588378113,76.37966716523717,1.5828933655641886,7,140,0.5610765620930901,0.31851026193124204
26.82132702100517,116.3918263193659,73.96583326567767,2.35353025290598,7,1622,0.6329909181326289,0.5275201403757476
22.269470424811782,248.86974942851057,63.52503595448411,3.51715762632385,7,540,0.5998552771427895,0.342390309730642
38.49387236557126,40.10869631983086,59.39492644758649,15.494471866091203,5,1899,0.5277318847998121,0.7762170515799484
37.54678706761962,280.6183469003396,58.79799548203319,10.27714718538245,4,798,0.5781314965559329,0.5344250623408974
25.15883255430311,225.4269952593908,72.00243984650282,0.21134245548885877,8,1047,0.6916411058437676,0.3591824987754251
33.199680920683576,282.4003178360705,64.73971774709366,13.47033054944218,1,432,0.41911146426230056,0.5962192100767293
36.34444400402432,202.98517006575193,82.45661239942552,8.473803573209942,1,854,0.4012057445175021,0.7106646221827004
31.10401623198925,109.0211795998281,83.73509921633561,10.217047299275958,6,1539,0.5776346439998089,0.6047321579334347
30.59301156712013,281.45435175741676,48.528018900325925,4.282324868258711,2,1227,0.5838937241749075,0.5422147055510935
24.837045818009035,82.67003289275354,46.811682577286284,11.035644567882073,3,219,0.22835559210305953,0.6817864563803492
21.862055356117985,99.65175661851976,71.52004630179998,19.58306479502977,4,1345,0.46822417402057753,0.6047929539470723
37.944315159066534,210.24252540052208,55.06128740311397,1.468893820115229,2,967,0.4614361393339135,0.6825998203249743
38.00836114326661,229.59488985761587,40.928535938254946,5.678347993288613,10,1183,0.7856054331751287,0.39496424301875965
32.66202914546536,278.8210451547462,84.43213346814775,4.859951857216595,7,200,0.5764678279497181,0.39571574826249334
26.780595820974014,61.44072271686285,51.345038362190415,4.970986215023592,10,480,0.4816008030187365,0.4882374954893803
26.984191492253217,239.3994105657672,86.46403258429046,7.574127151307546,1,500,0.3826660117397413,0.5922022506957022
34.51911357740479,221.56381601908905,75.87172254391268,16.36219569488335,3,692,0.46151535113232117,0.6081439286793854
37.94220519905154,19.13836687607936,78.13267449557421,18.25717379928775,2,829,0.22609818541786594,0.894920191240897
37.741728485302346,116.16694236306209,50.07307478965802,4.044301749179466,9,72,0.44107438040340236,0.5521066903074505
35.597510917152476,84.82963711802958,51.70972128084065,10.858998758962255,8,416,0.4302551523533662,0.6023907719562378
32.84063292308576,91.34712730620912,66.06338769120329,12.737979443309605,3,700,0.31816347478467677,0.7388417995743711
21.682799299900978,294.88406386641026,48.60499263249311,10.4365494872769,5,869,0.6391489598515668,0.3530410343142745
23.232574281892276,192.83322404397836,55.271584634151615,8.681527883938392,3,288,0.3622591378266426,0.5460123145224597
37.97108377054158,215.30284733804987,56.073123897390225,3.8395101171847568,6,483,0.5197253859311666,0.5438669788233467
32.1285811931918,292.98529119450274,47.98149666263821,9.76438718398477,5,753,0.6177058791050031,0.4421989641715953
20.183941032332594,113.16053473729161,50.25914166975804,8.024296554226577,2,1200,0.3924005941525463,0.642465581116892
22.02943085732064,240.55205053584177,79.42759210041282,15.911267250045393,10,991,0.7657800561509353,0.24963186766007003
33.27003538216111,130.35928899134862,48.35979272736342,15.272087183259904,8,590,0.5098436544348318,0.5324066404165108
20.101231676924375,260.86010154449394,41.42286959219612,2.679973624113414,6,682,0.6035112239383266,0.34433237336937655
23.216161028349973,54.19726239339096,71.46774713144691,1.7703810512613516,3,247,0.20138584710376772,0.6999154947991487
30.974675787331723,284.3058531192839,88.79915596962249,18.16307886455006,1,1759,0.6423953923547598,0.5755602392063378
33.83790395385387,65.63151252326391,56.56069073115607,10.710167779289954,5,1729,0.5277572361369599,0.7090586301451557
33.03922519005201,97.86615209427946,45.93278515981262,17.156018745651814,2,531,0.26390683566031053,0.766586707590123
24.485386189211198,226.85767023203414,68.51936626837654,1.163022411328023,2,1252,0.5273974113689269,0.5519808068744999
34.24358442695072,118.12654246962201,85.31771055478231,10.530312330432604,9,918,0.5842517138551356,0.5207781563694538
24.744981749936002,182.463413029934,79.20308899142394,10.788530291524728,10,572,0.6314037922554823,0.33680438899398446
26.507993963185356,133.37205032082855,71.1257934206358,17.214040650843,7,700,0.49819116702314287,0.5060421160034018
34.92982810236048,222.71098112693454,55.75282483037997,1.9521999645941501,6,1008,0.615456645696594,0.5102919218230767
32.992657980944294,68.49937571058325,67.094008663811,4.808911273518186,1,486,0.19044375078953693,0.8321617323849989
36.98446820988356,17.5373961710631,44.56224206521277,8.130766277740262,10,1838,0.6591526624122923,0.6220512393367373
33.15225784600687,89.97881924191987,73.94727121403349,17.316829508398843,2,906,0.3176431324910221,0.7762923495590351
31.36617206670943,142.2925994605291,76.25480094488253,18.77766630141134,7,363,0.45193622162281005,0.5366152122664353
21.87349535656185,50.40601565780357,88.25158114549595,19.854492391872558,3,68,0.16734001739755952,0.6929391105737892
27.35431606118867,106.43918689691661,53.01986793725358,19.183869729170432,2,1233,0.3904324298854629,0.7096868706244427
25.30404735363451,119.99490548807056,40.922820952151135,0.11883511688708825,6,867,0.4778276727645228,0.5442060551824314
24.87979286758167,17.217553106482065,67.28042322135752,0.9541668290774408,8,171,0.3142972812294245,0.5882009926670895
39.46021109504891,174.99217445526136,75.33952521984072,2.9521363831517733,8,121,0.4812690827280682,0.534399343064006
27.861954493335208,265.30302839138625,79.5203737941494,6.977241935405463,2,1128,0.5494478093237625,0.537401811454031
37.84093110354227,45.52287388591573,49.68694665124053,16.598360619739175,6,509,0.3354143043176841,0.7314267882118347
32.62277251994526,179.3424040204542,53.08764345185118,17.85312390670961,5,218,0.40226933780050467,0.5725870998657058
35.89622607083297,199.42176147325387,65.62954626336482,3.7366881258916607,7,1684,0.7355797349702821,0.5108888156199927
30.052741862103844,125.8004041257865,56.53004049850009,12.393283032394173,4,631,0.3782782268064295,0.6439946220444358
31.53807769252718,210.32927620928098,83.02557432937226,18.347239701305533,2,1222,0.5040325291214233,0.6291181183163032
29.850353876377277,123.2194630473036,63.68800768693602,9.274634718626416,10,678,0.5832438478303373,0.44517576780613993
23.90485975596089,151.39118639323047,79.97893220510015,2.0708714390556793,3,75,0.2807124293258116,0.5976614019738625
34.44904230523011,2.205913366328094,69.03098802411769,9.1562730016925,9,1321,0.5226176815181424,0.6512910043587753
25.615447248817116,207.51603424040664,78.65450708085561,7.515898045761144,10,1970,0.8922400380448963,0.31622202236191305
20.486319328629076,198.40280368341732,56.63364932651619,11.55315992132014,8,770,0.6154475596482415,0.3502717680903342
32.909445918143355,11.520263197903368,81.57083109651556,8.773173688142073,9,1300,0.5294669591087815,0.6281117568757465
23.542213588140978,110.47503221853992,53.72861577755108,0.3469185370743588,5,1996,0.622083369131711,0.5734350774361304
38.80917168705828,293.7095522375002,67.30494040016454,19.879954668273424,5,1699,0.7761772802638891,0.4970658171282632
39.07857154005175,126.22096877058505,50.70035565869371,10.870804754611418,7,1779,0.6700788541895388,0.6187425753108923
38.29728780440897,150.58362153955252,63.77632608130967,9.47261510969219,7,1557,0.6601484683772806,0.5851622633261275
27.403174005108887,272.97904744791555,55.90876047543516,19.09234743008108,1,1906,0.654310052719906,0.5583830639893346
20.30913233057735,215.17856275972693,53.33517153186071,3.117207351741542,5,1083,0.5862539586219189,0.43015547746622573
38.566371251754504,174.62103933726706,88.34925090140187,3.784752050904965,8,1168,0.6553567103747412,0.5273630500565464
28.563682966346285,239.34140440232176,48.00370527433653,16.16029498125567,7,170,0.5276015604470241,0.40542913093919486
39.33309638087339,259.30987993679196,79.36629187286977,5.216621600500176,2,175,0.383955422151991,0.6396537143552873
39.272399541785056,137.06642152118005,89.20824797416074,15.984542125830538,8,598,0.5186293572457555,0.5749739722691198
37.060189109347206,142.5325094795506,40.995074187003894,5.430669658170051,2,1142,0.41536945497727845,0.7504654542672817
25.888977841391714,115.81528069555074,74.95137070210475,0.6637526045000297,10,346,0.5196836452172786,0.42039117012765237
27.701954572038506,290.01184200553814,52.64559027781436,10.34029447773432,1,735,0.4780687133394868,0.5419475747608341
37.02273343033714,209.14987628710512,42.024391216415225,3.9337286825372275,3,1574,0.5947220847634501,0.6428006938226927
26.338440103125553,24.966919862421687,60.144478947831544,15.156925858649421,3,1022,0.2980743554026908,0.7584126454566888
